rte_consumption_scenario,rte_production_scenario,ssp_scenario,year,lcia_method,impact,impact_unit,process,total_draw_count,process_present_draw_count,absolute_lca_mean,absolute_lca_min,absolute_lca_max,absolute_lca_p5,absolute_lca_p25,absolute_lca_median,absolute_lca_p75,absolute_lca_p95,contrib_absolute_lca_mean,contrib_absolute_lca_min,contrib_absolute_lca_max,contrib_absolute_lca_p5,contrib_absolute_lca_p25,contrib_absolute_lca_median,contrib_absolute_lca_p75,contrib_absolute_lca_p95,contrib_lca_ratio_mean,contrib_lca_ratio_min,contrib_lca_ratio_max,contrib_lca_ratio_p5,contrib_lca_ratio_p25,contrib_lca_ratio_median,contrib_lca_ratio_p75,contrib_lca_ratio_p95,absolute_lca_per_kwh_mean,absolute_lca_per_kwh_min,absolute_lca_per_kwh_max,absolute_lca_per_kwh_p5,absolute_lca_per_kwh_p25,absolute_lca_per_kwh_median,absolute_lca_per_kwh_p75,absolute_lca_per_kwh_p95,contrib_absolute_lca_per_kwh_mean,contrib_absolute_lca_per_kwh_min,contrib_absolute_lca_per_kwh_max,contrib_absolute_lca_per_kwh_p5,contrib_absolute_lca_per_kwh_p25,contrib_absolute_lca_per_kwh_median,contrib_absolute_lca_per_kwh_p75,contrib_absolute_lca_per_kwh_p95
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, nuclear, pressure water reactor",160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,0.0029349740909767495,0.0029186282111590728,0.0029538137713403158,0.0029186282111590728,0.0029253366193279723,0.0029374843382214922,0.0029465689835564395,0.0029538137713403158,0.079755047709302265,0.061216659369007866,0.088879521877792259,0.061216659369007866,0.076853317804916499,0.085384856971495782,0.085957410801005121,0.088879521877792259,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,1.2304225316546431e-13,1.2235698877997092e-13,1.2383206473153795e-13,1.2235698877997092e-13,1.226382249315449e-13,1.231474898361599e-13,1.2352834179769246e-13,1.2383206473153795e-13
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, photovoltaic",160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,0.00029514948997017514,0,0.00082308288016888736,0,0,0.00014616439330980663,0.00067863027355347777,0.00082308288016888736,0.0086049842476757891,0,0.023760289693027108,0,0,0.0044475791990455709,0.019797025466353698,0.023760289693027108,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,3.9416119138668315e-15,0,1.0991966523522296e-14,0,0,1.9519712545743076e-15,9.0628554518913571e-15,1.0991966523522296e-14
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, offshore",160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,0.00012211016473320354,0,0.00031799545934926377,0,0,7.0965002595525895e-05,0.0002872745743939209,0.00031799545934926377,0.0035632606260935077,0,0.0091797125383720705,0,0,0.0021593663289464072,0.0083803836739154963,0.0091797125383720705,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,1.5374485129306714e-15,0,4.0037752065668898e-15,0,0,8.9349677891617119e-16,3.6169787088236231e-15,4.0037752065668898e-15
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, onshore",160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,9.9867624256059698e-05,0,0.00024671174138084473,0,0,6.9917008769636237e-05,0.00023492760984708392,0.00024671174138084473,0.0029171934983124137,0,0.0071327721801669308,0,0,0.002127477334402602,0.0068533162402838578,0.0071327721801669308,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,1.3183121906033945e-15,0,3.2567421242173527e-15,0,0,9.2294621632515599e-16,3.1011845263452765e-15,3.2567421242173527e-15
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"heat and power co-generation, wood chips, 6667 kW",160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,4.6588452174277075e-05,0,0.00012419121877975414,0,0,4.6148173930465814e-05,9.4797600510025841e-05,0.00012419121877975414,0.001363644083548712,0,0.003585081656578244,0,0,0.0014042247485818158,0.0027654388325756242,0.003585081656578244,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,5.4408262062471832e-15,0,1.4503655107361195e-14,0,0,5.3894084201531601e-15,1.1070925154046545e-14,1.4503655107361195e-14
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,transmission network construction,160000,160000,0.037500783190137499,0.032838971000000002,0.047985048000000002,0.032838971000000002,0.034279405999999998,0.034564756000000002,0.038063895,0.047985048000000002,6.1255220035923112e-05,0,0.00015086374674058185,0,0,5.8370617906211968e-05,0.00013357657488341352,0.00015086374674058185,0.0017927093639698633,0,0.0043550490638271881,0,0,0.001776136719459755,0.003896700394499646,0.0043550490638271881,5.7844799082662068e-14,5.0653973986587858e-14,7.4016733170476462e-14,5.0653973986587858e-14,5.2875837802677201e-14,5.3315988813533398e-14,5.8713397271043264e-14,7.4016733170476462e-14,,,,,,,,
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,EU electricity market imports,160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,2.0458706718393644e-05,1.8540847257992404e-05,2.5493742550320397e-05,1.8540847257992404e-05,1.9049895579283181e-05,1.9616129784799495e-05,2.1266455326229587e-05,2.5493742550320397e-05,0.13809232161179211,0.12562579516805053,0.15948939948650825,0.12562579516805053,0.12896439817757138,0.1371375479376393,0.14399427822083088,0.15948939948650825,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,3.8718859062225727e-16,3.508924136996174e-16,4.8247849571568861e-16,3.508924136996174e-16,3.6052696174663805e-16,3.7124233519225099e-16,4.0247487923946888e-16,4.8247849571568861e-16
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Other life cycle contributions,160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,3.6506418377036339e-06,0,8.0752620326166975e-06,0,0,3.1963692626308093e-20,7.8751821649652971e-06,8.0752620326166975e-06,0.023863003569826485,0,0.051774643601231365,0,0,2.0316724164516004e-16,0.051117590934897518,0.051774643601231365,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,,,,,,,,
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Transmission corona,160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,-1.7986680547250214e-20,-6.6923868622545412e-20,5.4375667192574983e-20,-6.6923868622545412e-20,-6.5176001580720137e-20,0,0,5.4375667192574983e-20,-1.34845172526408e-16,-5.1975263179491783e-16,3.4954562642677138e-16,-5.1975263179491783e-16,-4.1879354345439213e-16,0,0,3.4954562642677138e-16,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,,,,,,,,
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, Evolutionary Power Reactor (EPR)",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,9.8003047871063108e-06,8.7019754648267946e-06,1.4518197928039578e-05,8.7019754648267946e-06,8.7868696884610314e-06,9.3879643510854128e-06,9.9161878947321723e-06,1.4518197928039578e-05,0.066365838137317446,0.056330778521644073,0.092280396422988922,0.056330778521644073,0.057385752208037419,0.063717248147712319,0.072909998765817385,0.092280396422988922,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,4.0846225962149964e-17,3.626861548284629e-17,6.0509610444702159e-17,3.626861548284629e-17,3.6622360113326708e-17,3.9127653869487027e-17,4.1329120265796799e-17,6.0509610444702159e-17
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, Small Modular Reactor (SMR)",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,1.2509659733413533e-06,0,3.2816441556399773e-06,0,0,2.0404970462916998e-06,2.1256713278998625e-06,3.2816441556399773e-06,0.008678412597559788,0,0.020858747421866414,0,0,0.013658668927827014,0.015847166815197922,0.020858747421866414,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,3.4088581081111443e-17,0,8.942405783753798e-17,0,0,5.5603174756409282e-17,5.7924030116431372e-17,8.942405783753798e-17
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, reservoir, alpine region",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,2.6548688894467866e-07,0,5.8061022126908491e-07,0,0,4.4052613576739004e-07,5.0767806467723288e-07,5.8061022126908491e-07,0.0018429832533862743,0,0.0036904677599463851,0,0,0.0032621254830572446,0.0034212699168800339,0.0036904677599463851,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,3.0287837285284501e-17,0,6.6238323295701339e-17,0,0,5.0257058385441721e-17,5.7917902066125931e-17,6.6238323295701339e-17
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, run-of-river",160000,96120,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,1.8230107585568139e-06,0,3.9221281811557107e-06,0,0,3.0072353684480581e-06,3.5516066688522109e-06,3.9221281811557107e-06,0.012649681418518091,0,0.024929784341884805,0,0,0.022821129031101159,0.023355172516896096,0.024929784341884805,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,6.594188095259272e-17,0,8.5228949021667251e-17,0,6.534818091788289e-17,7.7177371345201456e-17,7.8399404904491289e-17,8.5228949021667251e-17
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, nuclear, pressure water reactor",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,7.3242765533710621e-07,0,1.8781436008800457e-06,0,0,1.1963258301395734e-06,1.2676229225689678e-06,1.8781436008800457e-06,0.005081274603772455,0,0.0119378339438243,0,0,0.0081452111610312277,0.0092910573088091381,0.0119378339438243,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,3.0705403128809834e-17,0,7.8736902342440234e-17,0,0,5.0153326294170495e-17,5.3142182127210332e-17,7.8736902342440234e-17
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, photovoltaic",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,4.0246083478902821e-05,3.9432444264163792e-05,4.2267728668363563e-05,3.9432444264163792e-05,3.9709069396555379e-05,4.0164508719697678e-05,4.0457759595179951e-05,4.2267728668363563e-05,0.2730155133773649,0.24926789830904622,0.31420818101117537,0.24926789830904622,0.26003985929941831,0.26106353766513513,0.28400334425909857,0.31420818101117537,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,5.3747183250730722e-16,5.2660688364788695e-16,5.6446922092443653e-16,5.2660688364788695e-16,5.3029992202947334e-16,5.3638124473797198e-16,5.4029869252967119e-16,5.6446922092443653e-16
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, offshore",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,2.3437832495638529e-05,2.1798287192364407e-05,2.5854109084887601e-05,2.1798287192364407e-05,2.2335531213461279e-05,2.277237614063285e-05,2.4700965419250017e-05,2.5854109084887601e-05,0.15853425993382708,0.13973156171228107,0.16929262115364441,0.13973156171228107,0.14971484264575688,0.16153564751639088,0.16891743487530014,0.16929262115364441,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,2.9509813018350383e-16,2.7445515723584471e-16,3.2552055066629141e-16,2.7445515723584471e-16,2.8121939829102403e-16,2.8671944102417817e-16,3.1100225292772276e-16,3.2552055066629141e-16
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, onshore",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,2.7250139661617999e-05,2.5020376781127495e-05,3.0404529603094864e-05,2.5020376781127495e-05,2.5888481274261038e-05,2.6573136026915563e-05,2.8616238567377386e-05,3.0404529603094864e-05,0.18423646495484178,0.16195889339902805,0.19569201173060011,0.16195889339902805,0.17438858059234477,0.18715862813105166,0.19526773600305672,0.19569201173060011,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,3.5971829713735637e-16,3.3028409232167264e-16,4.0135798631717328e-16,3.3028409232167264e-16,3.4174356702838366e-16,3.5078205557702451e-16,3.7775214661613444e-16,4.0135798631717328e-16
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"heat and power co-generation, wood chips, 6667 kW",160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,1.8371619365309244e-05,5.3097707664908908e-06,2.9204256832662082e-05,5.3097707664908908e-06,9.1389355641981859e-06,1.7089947961554894e-05,2.7362334062788842e-05,2.9204256832662082e-05,0.12118750836112427,0.041237414795558369,0.18270245631834442,0.041237414795558369,0.06249656751439972,0.1098601060777116,0.18044272001311554,0.18270245631834442,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,2.1455286601825221e-15,6.2010124812488565e-16,3.4106170234994267e-15,6.2010124812488565e-16,1.0672914497415656e-15,1.9958476292602582e-15,3.1955139712383742e-15,3.4106170234994267e-15
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,transmission network construction,160000,160000,0.0001482157369375,0.000128761,0.000159846,0.000128761,0.000146231,0.00015164000000000001,0.000155561,0.000159846,9.2851731664788418e-07,0,2.407574865984372e-06,0,0,1.5430013896681679e-06,1.5614096751127713e-06,2.407574865984372e-06,0.0064527381806694989,0,0.015302998633320231,0,0,0.0099146772410373969,0.012126417743825935,0.015302998633320231,2.2862227848830406e-16,1.9861341473666239e-16,2.4656190292675961e-16,1.9861341473666239e-16,2.2556113376727581e-16,2.339045982754749e-16,2.3995222007343721e-16,2.4656190292675961e-16,,,,,,,,
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,EU electricity market imports,160000,160000,0.0061482184886000003,0.0029080690000000001,0.010422219999999999,0.0029080690000000001,0.0031096359999999998,0.004705852,0.0086369540000000005,0.010422219999999999,0.0015527782990855167,0.00029845009425011527,0.0040516475213093553,0.00029845009425011527,0.00040030729445378213,0.00041653512298076218,0.0025250248547979207,0.0040516475213093553,0.20163263724792443,0.069050890579472265,0.38875091115994054,0.069050890579472265,0.089838106109806623,0.14323426403595038,0.29235131445622153,0.38875091115994054,9.4836007190259741e-15,4.4856835246129226e-15,1.607623032143786e-14,4.4856835246129226e-15,4.7965999397455197e-15,7.2587567572403045e-15,1.3322464726680251e-14,1.607623032143786e-14,2.9386887642032996e-14,5.6482746763342507e-15,7.6678887796155849e-14,5.6482746763342507e-15,7.5759594441462871e-15,7.8830760464322237e-15,4.7787003110746246e-14,7.6678887796155849e-14
reference,n03,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Other life cycle contributions,160000,160000,0.0061482184886000003,0.0029080690000000001,0.010422219999999999,0.0029080690000000001,0.0031096359999999998,0.004705852,0.0086369540000000005,0.010422219999999999,0.00064044886914855147,-2.0456740969330774e-18,0.0014496375780009589,-2.0456740969330774e-18,0,1.0228370652465548e-18,0.0013555989607499561,0.0014496375780009589,0.071093470134007422,-4.3470854946842305e-16,0.18260808298233949,-4.3470854946842305e-16,0,2.1952628537695316e-16,0.15695336119075731,0.18260808298233949,9.4836007190259741e-15,4.4856835246129226e-15,1.607623032143786e-14,4.4856835246129226e-15,4.7965999397455197e-15,7.2587567572403045e-15,1.3322464726680251e-14,1.607623032143786e-14,,,,,,,,
