rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,year,lcia_method,impact,impact_unit,process,absolute_lca,contrib_absolute_lca,contrib_lca_ratio,absolute_lca_per_kwh,contrib_absolute_lca_per_kwh
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, Small Modular Reactor (SMR)",0.0061940579999999997,8.4429908245353547e-05,0.013630790710282913,9.5543078181812213e-15,2.3006982388003015e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, reservoir, alpine region",0.0061940579999999997,1.7559057205082514e-05,0.0028348228584689577,9.5543078181812213e-15,2.0032091876653056e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, run-of-river",0.0061940579999999997,6.5070916964687746e-05,0.010505377406005521,9.5543078181812213e-15,1.4140108212777755e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, nuclear, pressure water reactor",0.0061940579999999997,4.357797563818082e-05,0.0070354484310900575,9.5543078181812213e-15,1.8269095157880157e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, photovoltaic",0.0061940579999999997,0.00038702999694403237,0.062484076988628845,9.5543078181812213e-15,5.1686418273270899e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, offshore",0.0061940579999999997,0.00036034906172508369,0.058176572083290745,9.5543078181812213e-15,4.5370351669517422e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, onshore",0.0061940579999999997,0.00031491664716975305,0.050841733669551213,9.5543078181812213e-15,4.1570873934206835e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"heat and power co-generation, wood chips, 6667 kW",0.0061940579999999997,0.00014013177169481996,0.022623580808384419,9.5543078181812213e-15,1.6365269830296484e-14
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,transmission network construction,0.0061940579999999997,0.00016977520349540853,0.027409366120790046,9.5543078181812213e-15,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,EU electricity market imports,2.6101302820000001,0.29523395738233515,0.11311081267411431,4.0261148886217826e-12,5.5874088553450469e-12
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Other life cycle contributions,2.6101302820000001,5.2369256939240904e-16,2.0063847885444708e-16,4.0261148886217826e-12,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Transmission corona,2.6101302820000001,-4.3728329544266151e-13,-1.6753312984346331e-13,4.0261148886217826e-12,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Evolutionary Power Reactor (EPR)",2.6101302820000001,1.7350369071397183,0.66473191744676219,4.0261148886217826e-12,7.2313741876284207e-12
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, Small Modular Reactor (SMR)",2.6101302820000001,0.15765856732224467,0.060402566266324273,4.0261148886217826e-12,4.2961648293809643e-12
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, hydro, reservoir, alpine region",2.6101302820000001,0.26473482757377353,0.10142590559537959,4.0261148886217826e-12,3.0202034962971074e-11
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, hydro, run-of-river",2.6101302820000001,0.0020700344537188443,0.00079307706132304245,4.0261148886217826e-12,4.4982480176264933e-14
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, nuclear, pressure water reactor",2.6101302820000001,0.075629145861232969,0.028975237896279451,4.0261148886217826e-12,3.1705835258143993e-12
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, photovoltaic",2.6101302820000001,0.037905778691083303,0.014522561939719797,4.0261148886217826e-12,5.0621761219305366e-13
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, offshore",2.6101302820000001,0.018868736631073753,0.0072290401598711276,4.0261148886217826e-12,2.3756999557132808e-13
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, onshore",2.6101302820000001,0.013667696299252611,0.0052364038659326239,4.0261148886217826e-12,1.8042174243494098e-13
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"heat and power co-generation, wood chips, 6667 kW",2.6101302820000001,0.0039873611257476294,0.0015276483144329226,4.0261148886217826e-12,4.6566344302744302e-13
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,transmission network construction,2.6101302820000001,0.0053372695202570522,0.0020448287800283265,4.0261148886217826e-12,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,EU electricity market imports,1.6999999999999999e-07,-2.5187697701037435e-08,-0.14816292765316139,2.6175016172881092e-19,-4.7582436315113476e-19
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Other life cycle contributions,1.6999999999999999e-07,0,0,2.6175016172881092e-19,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Transmission corona,1.6999999999999999e-07,-2.2827866133859606e-21,-1.3428156549329181e-14,2.6175016172881092e-19,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, Evolutionary Power Reactor (EPR)",1.6999999999999999e-07,-3.4266181630894013e-09,-0.020156577429937657,2.6175016172881092e-19,-1.4255809679501715e-20
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, Small Modular Reactor (SMR)",1.6999999999999999e-07,1.2864975796935712e-09,0.00756763282172689,2.6175016172881092e-19,3.4993420223133935e-20
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, hydro, reservoir, alpine region",1.6999999999999999e-07,-1.1354128147889474e-08,-0.066788989105232205,2.6175016172881092e-19,-1.2929834830604009e-18
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, hydro, run-of-river",1.6999999999999999e-07,-2.6320969897954127e-08,-0.15482923469384782,2.6175016172881092e-19,-5.7092856272392296e-19
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, nuclear, pressure water reactor",1.6999999999999999e-07,1.0221987504621572e-09,0.0060129338262479848,2.6175016172881092e-19,4.2775924812141762e-20
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, photovoltaic",1.6999999999999999e-07,1.0457970555664573e-07,0.61517473856850435,2.6175016172881092e-19,1.3940979926474458e-18
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, offshore",1.6999999999999999e-07,3.4494945598349538e-08,0.20291144469617378,2.6175016172881092e-19,4.335291359280446e-19
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, onshore",1.6999999999999999e-07,-2.9329124955973379e-08,-0.17252426444690225,2.6175016172881092e-19,-3.8646192908013643e-19
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"heat and power co-generation, wood chips, 6667 kW",1.6999999999999999e-07,3.2185048995604983e-08,0.18932381762120579,2.6175016172881092e-19,3.7519306981134467e-18
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,transmission network construction,1.6999999999999999e-07,9.2050142385190065e-08,0.54147142579523577,2.6175016172881092e-19,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,EU electricity market imports,0.0013783249999999999,0.0009415041264106438,0.68307846582674181,2.1260608566874109e-15,1.7818307576815822e-14
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Other life cycle contributions,0.0013783249999999999,2.5570921541796082e-19,1.8552171325192596e-16,2.1260608566874109e-15,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Transmission corona,0.0013783249999999999,-1.7180462910894246e-19,-1.2464740109113777e-16,2.1260608566874109e-15,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, Evolutionary Power Reactor (EPR)",0.0013783249999999999,8.0310783934006247e-05,0.058266942799416868,2.1260608566874109e-15,3.3472339074720725e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, Small Modular Reactor (SMR)",0.0013783249999999999,1.9196125392805104e-05,0.013927140110500141,2.1260608566874109e-15,5.2309072272808065e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, reservoir, alpine region",0.0013783249999999999,4.0116086828432236e-06,0.002910495480270055,2.1260608566874109e-15,4.5766085659188144e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, run-of-river",0.0013783249999999999,1.5000583340754956e-05,0.010883197606337372,2.1260608566874109e-15,3.2596731205025747e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, nuclear, pressure water reactor",0.0013783249999999999,9.8905178175031115e-06,0.0071757515952356023,2.1260608566874109e-15,4.1463801102458786e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, photovoltaic",0.0013783249999999999,8.5796885834512395e-05,0.062247210080722912,2.1260608566874109e-15,1.1457857920373873e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, offshore",0.0013783249999999999,8.24758683976608e-05,0.059837751181804587,2.1260608566874109e-15,1.0384264549865866e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, onshore",0.0013783249999999999,7.1996399194719713e-05,0.052234704583258462,2.1260608566874109e-15,9.5039558195510974e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"heat and power co-generation, wood chips, 6667 kW",0.0013783249999999999,3.0246168031217678e-05,0.021944148173484251,2.1260608566874109e-15,3.5322953921990912e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,transmission network construction,0.0013783249999999999,3.7895932963333239e-05,0.027494192562228237,2.1260608566874109e-15,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,EU electricity market imports,0.00058175399999999997,3.0392381118035775e-05,0.052242668065945012,8.9735336026052098e-16,5.7518692779029977e-16
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Other life cycle contributions,0.00058175399999999997,1.2785459089458064e-19,2.1977432195495113e-16,8.9735336026052098e-16,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Transmission corona,0.00058175399999999997,0.00047126109368446123,0.81006936554705467,8.9735336026052098e-16,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Evolutionary Power Reactor (EPR)",0.00058175399999999997,9.8423222239685902e-06,0.016918357628771939,8.9735336026052098e-16,4.1021339096883937e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Small Modular Reactor (SMR)",0.00058175399999999997,1.9629482208648197e-06,0.0033741894698873058,8.9735336026052098e-16,5.3489968290749433e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, reservoir, alpine region",0.00058175399999999997,3.1282917429712057e-07,0.00053773446215603263,8.9735336026052098e-16,3.5688846550903977e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, run-of-river",0.00058175399999999997,4.9421264586642099e-07,0.00084952169794521562,8.9735336026052098e-16,1.0739394947584047e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, nuclear, pressure water reactor",0.00058175399999999997,1.0236024959976664e-06,0.0017595108860406056,8.9735336026052098e-16,4.291226876777366e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, photovoltaic",0.00058175399999999997,6.250300154957107e-06,0.010743888576541127,8.9735336026052098e-16,8.3470466156025582e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, offshore",0.00058175399999999997,5.8138015258811011e-06,0.0099935737887167104,8.9735336026052098e-16,7.3199667002862036e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, onshore",0.00058175399999999997,4.0155456707611292e-06,0.0069024805515065296,8.9735336026052098e-16,5.3007614397562422e-17
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"heat and power co-generation, wood chips, 6667 kW",0.00058175399999999997,4.8908481819877771e-05,0.084070727180006966,8.9735336026052098e-16,5.7117723975278382e-15
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,transmission network construction,0.00058175399999999997,1.476481265031302e-06,0.0025379821454279677,8.9735336026052098e-16,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,EU electricity market imports,19840341068,12981045627.302013,0.65427532635710706,0.030603641936993942,0.2456709584617279
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Other life cycle contributions,19840341068,0,0,0.030603641936993942,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Transmission corona,19840341068,912441958.16635656,0.04598922745526849,0.030603641936993942,
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Evolutionary Power Reactor (EPR)",19840341068,1080613102.2625544,0.054465449891153782,0.030603641936993942,0.0045038337002414712
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Small Modular Reactor (SMR)",19840341068,258538699.37763661,0.013030960430142371,0.030603641936993942,0.007045128507930239
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, reservoir, alpine region",19840341068,55078456.682454951,0.0027760841657752367,0.030603641936993942,0.0062835762467206256
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, run-of-river",19840341068,194369343.9305203,0.0097966735180784695,0.030603641936993942,0.0042237051385444471
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, nuclear, pressure water reactor",19840341068,132594901.76225291,0.006683095885690795,0.030603641936993942,0.0055587459873372783
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, photovoltaic",19840341068,1186933138.0400059,0.059824230539785493,0.030603641936993942,0.015851051729949571
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, offshore",19840341068,1105455736.3353515,0.055717577260721289,0.030603641936993942,0.013918425991499216
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, onshore",19840341068,970361017.05710316,0.048908484674296988,0.030603641936993942,0.012809344137687122
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"heat and power co-generation, wood chips, 6667 kW",19840341068,451009565.62056279,0.022731946193605766,0.030603641936993942,0.052671092613808729
reference,n03,SSP2,tiam-ucl,SSP2-Base,3.0-3.2,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,transmission network construction,19840341068,511899521.46318108,0.025800943628373971,0.030603641936993942,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,EU electricity market imports,0.000121678,7.0153721229122029e-06,0.057655222167624413,1.8768749949980061e-16,1.3276822946285357e-16
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Other life cycle contributions,0.000121678,0,0,1.8768749949980061e-16,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Transmission corona,0.000121678,1.9477885040846982e-20,1.6007729450555549e-16,1.8768749949980061e-16,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Evolutionary Power Reactor (EPR)",0.000121678,3.2441257671777758e-05,0.26661563858526405,1.8768749949980061e-16,1.3521009159830538e-16
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Small Modular Reactor (SMR)",0.000121678,7.8257777038231142e-06,0.064315469549327847,1.8768749949980061e-16,2.1325055705081073e-16
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, reservoir, alpine region",0.000121678,3.8285631044356266e-07,0.0031464710994885078,1.8768749949980061e-16,4.3677748544219415e-17
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, run-of-river",0.000121678,2.3005080351977808e-06,0.018906524065137337,1.8768749949980061e-16,4.9990661671457756e-17
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, nuclear, pressure water reactor",0.000121678,3.9959754687094383e-06,0.032840574867350203,1.8768749949980061e-16,1.6752210589184559e-16
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, photovoltaic",0.000121678,6.3791878540293142e-06,0.052426797399935193,1.8768749949980061e-16,8.5191551360621498e-17
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, offshore",0.000121678,9.8525637179613874e-06,0.080972433126459895,1.8768749949980061e-16,1.2405015931968306e-16
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, onshore",0.000121678,6.2448107091993692e-06,0.051322430588926257,1.8768749949980061e-16,8.2435094215465415e-17
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"heat and power co-generation, wood chips, 6667 kW",0.000121678,4.2190271868131741e-05,0.34673705902572149,1.8768749949980061e-16,4.9271774747299731e-15
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,transmission network construction,0.000121678,3.049418537814336e-06,0.025061379524764837,1.8768749949980061e-16,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,EU electricity market imports,0.033874622,0.0011682072555532592,0.034486207862430444,5.2251461118527803e-14,2.210874273591872e-14
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Other life cycle contributions,0.033874622,0,0,5.2251461118527803e-14,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Transmission corona,0.033874622,8.6541602881601243e-18,2.5547621721535739e-16,5.2251461118527803e-14,
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, Evolutionary Power Reactor (EPR)",0.033874622,0.023517307735187367,0.69424561358020076,5.2251461118527803e-14,9.8016620061780706e-14
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, Small Modular Reactor (SMR)",0.033874622,0.005805471654231514,0.17138114941124699,5.2251461118527803e-14,1.581979573879751e-13
reference,n03,SSP2,tiam-ucl,SSP2-RCP19,1.5-1.7,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, reservoir, alpine region",0.033874622,2.1517974948479514e-06,6.3522406090552142e-05,5.2251461118527803e-14,2.4548588573478047e-16
