country,sector,year,summary_level,fu_ratio,ratio_label,row_count,ratio_count,num_zero_den_positive_count,mean,p5,p25,p50,p75,p95
IT,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5400977228826158,0.18912470776855275,0.3509417850857921,0.6224082223795635,0.7275871079848167,0.7738672304164564
IT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5455299319562067,0.3370443736223464,0.37920051029731444,0.5689353672780183,0.7071017294155171,0.7298808985476746
IT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.5346655138090249,0.09639476882184532,0.41420619420550375,0.6466134494679892,0.7456399592411822,0.7819869166416558
JP,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.6099747263332774,0.2135825670784267,0.5039867127801381,0.6555532474888759,0.7927114511380702,0.8553127810406129
JP,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.7430944341960427,0.5445405887165755,0.6500542883774203,0.8081938197579717,0.8499551904187093,0.8564852562505632
JP,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4768550184705122,0.14879741680816555,0.3444320160090523,0.5204406459147871,0.6764413797966408,0.7092871488714255
KR,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2099741828694517,0.02540579229473327,0.08404791902451869,0.1474182780689493,0.32318067364827124,0.46592516076761864
KR,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.1495471741219924,0.022007523267164267,0.042765037509076335,0.10667158000068848,0.1388393056034148,0.4054350215393375
KR,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.27040119161691106,0.10273903201528815,0.17535224587502818,0.26718434482583653,0.3777325216949559,0.43362808291734617
LT,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2562492871401613,0.04639978923566981,0.12763294366670094,0.26937325401570633,0.34505267160617525,0.4695066654681409
LT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.33861660532540205,0.1556467640613893,0.26237411168252756,0.3560868935896032,0.39945803539737673,0.5114718193284465
LT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.17388196895492067,0.04081446993601355,0.07269267216979085,0.16674129274591865,0.2769516820887529,0.31402664598519503
LU,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2993986226036439,0.0026615512975634806,0.03214715203276608,0.11786871251181515,0.5417918571471738,0.8797847343768632
LU,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5238447126780903,0.08288024382339704,0.2184618213208221,0.5883978293107855,0.7895750147825351,0.9159322716298541
LU,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.07495253252919765,0.0024939782607885323,0.004454696875626071,0.02445811966995291,0.09209676479168592,0.24189030406078119
LV,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4732357375939029,0.03824256164757918,0.17068234587849818,0.39596882902898156,0.8389446537891834,0.8870090119823258
LV,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.786514084965343,0.5514468587372812,0.7799986482820813,0.8500637980722916,0.8823012050012969,0.8879255236668364
LV,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.15995739022246303,0.022844156325483936,0.074702361617628,0.15205120977844738,0.2520250955791595,0.30175271680288607
MT,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.17970036568129444,0.005193606590721524,0.036888441946713306,0.0735422545130354,0.28005448913899383,0.5773096693158978
MT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.32388845916844583,0.07885805096743526,0.1694516089979737,0.2820402659036938,0.4010204934830731,0.6692783034155636
MT,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.03551227219414313,0.003388121955232932,0.012603278866776292,0.03349483290955618,0.04752764175781605,0.07725251744086739
MX,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5892488604806653,0.2532986793241566,0.4649751277622257,0.6353072079106361,0.7830529239467185,0.7896100274316018
MX,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.7832381369670428,0.7753321714081227,0.7768853489779318,0.7846692245683967,0.7885690052205803,0.7901557801480991
MX,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.39525958399428784,0.1494767503875046,0.4219818935497358,0.4635943705119969,0.47440230186728605,0.49074181504477954
NL,"Recreational, cultural and sporting activities (92)",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3105756850395845,0.029294859009062795,0.10249589710858308,0.310542275408354,0.501960052454313,0.61089400784562
NL,"Recreational, cultural and sporting activities (92)",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.40007062689612966,0.10944435511261352,0.21651983824305462,0.4562412542275934,0.5537749408991844,0.6450621498929517
